CNT,ST004D01T,ST062Q01TA,ST062Q02TA,ST294Q02JA,ST295Q02JA,ST296Q04JA,RELATST,BELONG,PERSEVAGR,CURIOAGR,GROSAGR,FAMSUP,DISCLIM,TEACHSUP,MATHEFF,ANXMAT,MATHPERS,HISCED,HISEI,HOMEPOS,ESCS,top_10_percent
ESP,2.0,1.0,1.0,3.0,3.0,2.0,1.212,2.1143,-0.9363,,1.2261,-0.8426,-1.1962,-0.5635,-0.5502,0.051,-0.9618,9.0,72.94,1.0084,1.0964,0
ESP,1.0,1.0,1.0,1.0,6.0,4.0,-0.7061,-0.608,0.0795,-0.1398,0.9658,-0.7855,0.3521,-0.5635,-1.048,-0.2885,1.4016,9.0,22.77,0.7627,0.0451,0
ESP,1.0,1.0,1.0,3.0,6.0,5.0,-1.1479,0.1999,0.9938,-0.0074,-0.0144,0.0182,-0.4809,-0.5635,-0.2675,-2.3755,0.9606,9.0,71.39,-0.0882,0.6027,0
ESP,1.0,1.0,1.0,1.0,3.0,1.0,-1.1196,-1.112,,,,1.6582,-1.3945,-1.3627,-2.1412,,-1.0103,7.0,24.53,-0.2548,-0.6065,0
ESP,2.0,1.0,1.0,6.0,6.0,4.0,-0.7419,-0.2482,0.2196,-0.7701,-0.4201,0.4115,1.6491,0.4357,-1.0694,1.2595,-0.1251,4.0,14.64,-0.2667,-1.2214,0
ESP,2.0,1.0,1.0,6.0,6.0,3.0,1.13,0.7979,0.5184,0.2323,-0.8948,0.6291,-0.7086,-0.1002,0.0616,1.0161,-0.2366,3.0,25.04,-0.8365,-1.774,0
ESP,2.0,1.0,1.0,4.0,4.0,4.0,-0.7439,0.5453,-0.363,-0.0624,-0.0144,-0.6369,-0.2865,-0.5635,-0.721,0.3025,-0.5053,8.0,39.02,0.37,0.1856,0
ESP,1.0,1.0,1.0,6.0,6.0,3.0,1.2699,-0.4798,3.0745,0.2454,-0.0144,-1.0285,0.7331,0.1475,0.3983,0.905,-0.9271,8.0,44.92,-0.3326,-0.0006,0
ESP,1.0,1.0,1.0,3.0,3.0,1.0,1.3288,-0.5001,-1.9585,-0.7787,-0.3061,-0.7849,0.3894,-0.1002,-3.4057,0.8757,-1.2447,4.0,17.0,-2.0854,-1.9471,0
ESP,2.0,3.0,1.0,2.0,5.0,5.0,-0.3653,-0.338,-0.6353,-1.2389,-0.0144,-0.333,-0.4763,0.4357,-0.8529,-0.9979,-0.5706,7.0,31.15,0.5101,-0.1575,0
ESP,2.0,1.0,1.0,6.0,6.0,2.0,1.046,1.0491,0.8547,0.1357,-0.3061,1.7203,0.8065,0.8211,0.2298,-0.9979,0.5325,9.0,73.91,0.9699,1.0984,0
ESP,1.0,1.0,1.0,4.0,4.0,3.0,-0.6193,-0.0066,0.1253,0.1597,-0.0144,,0.6461,-0.3322,-0.9241,,,9.0,85.85,-0.4897,0.7057,0
ESP,2.0,1.0,2.0,3.0,6.0,4.0,0.9256,-1.177,-0.9379,0.8421,-3.5994,-0.86,-0.2865,-0.5635,-0.6106,-0.2704,-0.5371,9.0,75.54,-1.0615,0.2689,0
ESP,2.0,4.0,4.0,1.0,6.0,3.0,0.3359,0.8452,0.2838,0.2305,-0.4201,-0.006,1.0086,-0.5635,-0.0735,0.3025,0.676,3.0,29.47,-1.4268,-1.9404,0
ESP,1.0,1.0,1.0,1.0,3.0,2.0,0.8091,0.7289,0.1143,-0.1376,-0.0144,-0.1051,-0.6698,1.5558,-0.2678,-1.2756,0.2905,9.0,75.54,0.7914,1.0536,0
ESP,1.0,1.0,2.0,1.0,6.0,3.0,1.8326,1.4693,1.213,0.1142,0.4248,0.5271,0.7029,1.5558,-0.3245,1.2587,0.9404,5.0,17.69,-0.507,-1.2656,0
ESP,2.0,1.0,1.0,6.0,6.0,3.0,0.4049,1.0491,1.1627,-0.0052,-0.4201,-0.2797,1.0761,0.4357,-0.4509,-0.3744,0.0236,5.0,,-0.346,-0.802,0
ESP,2.0,1.0,1.0,1.0,5.0,4.0,-0.9549,2.2967,1.5766,0.4512,-0.0144,-0.1145,0.3658,-0.8059,-0.3751,0.4067,0.0784,8.0,29.16,1.6432,0.5386,1
ESP,1.0,1.0,2.0,3.0,5.0,4.0,-1.0561,-1.211,-1.1174,1.9936,0.5849,-0.1127,-2.3769,-1.3627,-0.2596,1.8354,-0.5971,5.0,,0.5254,-0.0181,0
ESP,2.0,1.0,1.0,1.0,6.0,,-0.6642,-0.4514,-0.115,-0.3317,-0.3061,,,,,,,9.0,43.33,0.0344,0.1248,0
ESP,2.0,1.0,1.0,3.0,5.0,1.0,0.2057,0.063,-0.8634,-0.7207,0.362,-0.0411,0.6461,-0.1002,-0.1932,-0.2885,-0.313,9.0,75.54,0.7137,1.0207,0
ESP,1.0,1.0,1.0,1.0,6.0,4.0,0.3174,2.4581,1.1758,0.4507,0.0855,1.596,1.7678,1.5558,0.2669,-1.6826,1.5804,8.0,73.91,0.7466,1.0038,1
ESP,1.0,1.0,2.0,1.0,6.0,2.0,-0.5679,0.3379,0.1097,-0.8583,-1.3155,-0.7982,0.4375,-2.9095,-1.5211,2.6149,0.17,8.0,68.7,-0.0572,0.5651,0
ESP,2.0,1.0,1.0,5.0,5.0,3.0,0.3188,0.7289,0.0169,-0.0328,-1.1501,0.8372,-0.1114,0.1475,0.07,1.1417,0.2599,5.0,17.0,-0.1546,-1.1293,0
ESP,2.0,1.0,1.0,3.0,3.0,2.0,1.9793,-0.2423,1.3023,,-0.5185,0.0162,-0.9727,-1.3627,1.9279,-0.1371,-0.3772,1.0,,-0.8629,-2.7998,0
ESP,2.0,1.0,1.0,1.0,5.0,3.0,0.432,-0.4514,-0.6601,-0.2945,-0.16,-0.6563,0.2007,-0.1002,0.1815,-0.5006,-0.6349,8.0,79.05,0.3215,0.9209,1
ESP,1.0,1.0,1.0,6.0,6.0,5.0,1.6123,2.7474,0.7638,0.0864,-0.3061,1.6481,1.1687,1.5558,0.5906,0.429,0.4213,2.0,23.47,-0.2319,-2.0554,0
ESP,1.0,1.0,1.0,6.0,6.0,3.0,-0.2467,-0.3485,-0.2142,3.1317,-0.0489,1.4815,-0.6761,-0.3322,-0.1635,0.6566,0.6038,7.0,22.57,0.7975,-0.1978,0
ESP,1.0,1.0,1.0,2.0,3.0,2.0,0.9669,-1.8793,-0.928,1.5492,-1.1634,-1.338,-0.1126,1.5558,0.8207,-0.0575,-2.5789,5.0,43.85,-0.3423,-0.7019,0
ESP,1.0,1.0,1.0,1.0,6.0,4.0,0.0758,-0.3397,-0.1607,-0.397,-0.3061,-0.2187,-1.007,1.5558,,,-0.3626,9.0,81.92,0.5524,1.0729,0
ESP,2.0,,,,,,,,,,,,,,,,,,,,,0
ESP,2.0,1.0,1.0,1.0,2.0,3.0,0.1771,1.1314,-0.3189,-0.2951,2.0294,-0.1347,1.843,,0.1471,0.6566,-0.2167,8.0,38.58,-1.1591,-0.4703,0
ESP,2.0,2.0,1.0,4.0,4.0,6.0,-0.0707,0.8759,0.1069,0.0897,0.6737,0.0281,0.3494,0.1475,2.2512,-0.2704,2.1009,8.0,14.64,-0.3215,-0.5676,0
ESP,1.0,1.0,2.0,6.0,6.0,5.0,-0.7744,0.7979,0.9864,-0.867,-1.1501,0.1333,-1.3773,-0.5635,-1.8459,1.8354,0.7315,9.0,75.54,0.6241,0.9828,0
ESP,1.0,1.0,1.0,6.0,6.0,3.0,-0.4444,0.5162,-0.4203,-0.3905,-0.16,0.1481,-0.1124,0.1475,-0.0701,0.3729,0.4461,8.0,72.94,0.0012,0.6698,0
ESP,2.0,2.0,4.0,4.0,4.0,3.0,-0.0951,0.7289,-0.862,-0.9696,,-0.5632,0.5807,1.5558,0.0564,2.5429,-0.3899,9.0,,2.2166,1.5064,0
ESP,1.0,1.0,3.0,4.0,5.0,1.0,-0.8203,-0.4986,-0.0413,-0.1341,-0.9359,-0.7253,0.7331,-0.1002,-0.149,2.5026,-0.9184,2.0,26.62,-0.4783,-2.1002,0
ESP,1.0,,,,,,,,,,,,,,,,,,,,,0
ESP,1.0,1.0,1.0,6.0,6.0,3.0,0.914,-0.4798,1.359,0.187,-0.319,,-0.3444,-0.5635,-0.4543,0.6647,-0.1627,,17.55,0.2127,-0.7001,0
ESP,2.0,3.0,1.0,5.0,4.0,2.0,-0.2205,-0.3397,0.1933,0.726,0.2429,1.6077,-0.5247,0.4357,0.0258,0.8918,-0.3804,8.0,73.91,0.5193,0.9076,0
ESP,2.0,1.0,1.0,4.0,4.0,4.0,-0.1731,-0.3485,-0.7146,0.0701,0.0944,-1.2922,-0.6732,-0.5635,-1.2588,0.602,-0.7239,7.0,31.15,-0.2868,-0.4951,0
ESP,2.0,2.0,2.0,1.0,4.0,3.0,-1.7078,0.1945,-0.7378,-0.7158,-0.145,,0.3045,-1.0693,0.0086,,,8.0,27.3,-0.2861,-0.3136,0
ESP,2.0,1.0,1.0,3.0,3.0,2.0,1.2699,0.7639,1.6483,2.4257,2.0294,-0.0098,0.1548,1.5558,-0.1866,0.905,0.3256,10.0,70.09,0.4895,0.8228,0
ESP,2.0,1.0,1.0,6.0,3.0,3.0,-0.3007,2.4581,1.1229,0.9365,-0.3547,0.5559,-0.0724,1.5558,0.7675,0.6387,2.1056,8.0,79.05,0.4435,0.9725,0
ESP,2.0,1.0,1.0,1.0,6.0,2.0,-0.0572,-0.7743,0.1818,-0.879,-1.3155,0.9785,-0.0903,-1.0693,2.0412,0.6566,0.6298,9.0,82.41,0.8425,1.205,1
ESP,1.0,2.0,1.0,5.0,5.0,4.0,0.0849,-0.0437,1.3914,0.0847,0.6831,1.5767,0.2139,0.1475,-0.5374,0.7774,1.2758,7.0,45.76,-0.194,-0.1799,0
ESP,2.0,3.0,3.0,5.0,5.0,1.0,1.267,0.8452,-0.1247,0.3389,0.5849,1.6331,1.8514,1.5558,-0.2523,0.7889,-0.4838,5.0,17.0,-1.5203,-1.7078,0
ESP,2.0,1.0,2.0,1.0,4.0,3.0,0.3593,1.1314,-0.1844,0.4049,0.7798,-1.1889,0.6868,0.4357,-0.5155,-0.0423,-0.4578,8.0,26.62,0.5338,0.0208,0
ESP,1.0,2.0,1.0,6.0,6.0,4.0,0.9112,0.5181,0.2628,-0.1826,-0.3061,1.0683,1.1526,1.5558,-0.1612,1.1417,-0.6338,5.0,17.0,-0.3572,-1.2152,0
ESP,2.0,1.0,1.0,1.0,6.0,1.0,-0.7148,0.5159,-1.5619,-1.3352,-0.5185,,-1.2101,-1.0693,-0.1087,0.3025,-0.3824,7.0,26.64,0.5142,-0.241,0
ESP,2.0,1.0,1.0,1.0,4.0,2.0,1.2233,0.0271,0.1153,1.4181,0.6831,-0.6456,-0.3586,-0.8059,-0.1876,0.1031,-0.3108,10.0,65.23,-0.4369,0.3387,0
ESP,1.0,1.0,1.0,1.0,6.0,4.0,0.5034,0.4356,-0.5464,0.0569,-0.3061,-0.0709,1.0761,0.8211,-0.3124,-0.0423,0.5618,8.0,44.92,-0.5482,-0.0919,0
ESP,1.0,1.0,1.0,5.0,6.0,2.0,-0.8068,0.1999,-0.1702,0.7031,1.1521,-0.7998,-0.5562,-0.1002,-3.4254,2.635,-0.5381,9.0,29.16,-0.0869,-0.1941,0
ESP,2.0,2.0,2.0,5.0,5.0,4.0,-0.3561,0.3576,-0.1515,-0.3088,0.0855,-0.1168,0.3894,0.8211,1.9656,0.051,-0.0773,9.0,79.05,1.4025,1.3787,0
ESP,1.0,2.0,1.0,3.0,4.0,3.0,-0.7779,0.7979,-0.2292,0.0607,0.2143,-1.9789,0.3926,1.5558,0.8438,1.0161,1.556,8.0,25.04,0.1547,-0.1696,0
ESP,1.0,1.0,1.0,5.0,5.0,3.0,0.0423,-0.2027,0.1636,-0.0451,-0.3061,-0.2584,-0.8435,-1.0693,-0.1932,0.8251,0.1126,5.0,43.85,0.6678,-0.274,0
ESP,2.0,1.0,2.0,1.0,5.0,4.0,0.2875,2.1143,1.112,0.1796,0.7798,-0.025,0.3494,1.5558,0.1499,-0.3794,0.3484,8.0,44.94,0.3921,0.3067,0
ESP,2.0,1.0,1.0,1.0,4.0,2.0,-0.3044,-0.9555,,,,,,,,,,8.0,68.7,0.6207,0.8521,0
ESP,2.0,1.0,1.0,1.0,4.0,2.0,-0.0867,0.7639,-0.0639,0.2627,-0.0144,1.4425,-0.3664,-0.1002,-1.3069,0.6566,-0.796,8.0,17.0,-1.4738,-1.0111,0
ESP,2.0,2.0,2.0,1.0,4.0,2.0,0.2464,1.1471,-0.6121,-0.6083,-0.145,1.735,-0.1219,-0.3322,-0.0635,0.544,0.0141,9.0,70.5,1.0479,1.0671,0
ESP,1.0,3.0,1.0,1.0,4.0,3.0,0.308,-0.6208,-0.9341,-0.4384,-0.6684,1.0231,-0.673,1.5558,-1.1407,0.5653,-0.8771,10.0,17.55,-1.0795,-0.8337,0
ESP,1.0,1.0,1.0,4.0,4.0,3.0,0.3504,-0.0373,-0.1553,-0.9876,-0.3061,0.3539,-0.8516,1.5558,-0.0342,1.0508,-0.5556,7.0,35.34,-0.5089,-0.51,0
ESP,1.0,1.0,1.0,6.0,6.0,3.0,0.3268,-0.0437,-0.5156,0.1524,-0.16,1.8843,-1.0311,1.5558,-0.73,0.8251,0.1806,9.0,,0.8717,0.9679,0
ESP,2.0,1.0,1.0,1.0,4.0,3.0,2.4948,2.7562,0.324,-0.2569,0.7318,-0.6127,1.1182,0.1475,0.3164,0.3025,0.372,3.0,71.39,0.6255,-0.2797,0
ESP,1.0,1.0,1.0,1.0,5.0,3.0,0.6008,2.2967,1.4244,-0.377,-1.3155,-0.5942,-0.6957,-0.5635,-0.3534,0.8757,-0.0765,9.0,73.91,0.3078,0.818,1
ESP,2.0,1.0,1.0,5.0,6.0,4.0,1.0394,-0.3128,-0.5143,2.6302,-0.6612,-0.8863,0.7652,-0.3322,0.1188,1.5409,-0.3369,7.0,43.33,0.0941,-0.1037,1
ESP,2.0,1.0,1.0,4.0,4.0,1.0,-0.5026,-0.3397,-1.3394,-0.6799,-0.3061,-0.0425,1.0855,1.5558,-3.4118,0.3729,-1.0264,3.0,67.94,0.4019,-0.4395,0
ESP,1.0,1.0,1.0,1.0,3.0,2.0,0.5843,0.5159,0.219,1.2469,-0.0613,-1.4797,0.1325,-0.3322,-0.2874,1.8003,0.4412,1.0,16.38,-1.1723,-3.0952,0
ESP,2.0,4.0,4.0,1.0,1.0,,-0.3986,0.3519,-0.0123,,-3.5994,-0.802,-0.3191,0.8211,-1.0966,-0.0575,-1.2082,1.0,17.0,-0.9706,-2.9981,0
ESP,1.0,2.0,2.0,5.0,5.0,2.0,-0.5376,-0.3485,-1.1757,-0.3773,,,0.4375,,,,,9.0,85.85,0.2172,1.0051,0
ESP,2.0,3.0,2.0,1.0,5.0,3.0,-0.0575,1.0491,-0.9756,0.1718,0.3133,0.6113,0.6868,0.8211,-0.8801,1.1417,0.1499,9.0,70.34,1.4218,1.2224,0
ESP,2.0,1.0,1.0,4.0,2.0,2.0,-0.3783,0.7289,-0.4927,0.1478,0.3271,-0.8912,-0.3695,0.4357,-0.4144,-0.4577,-0.6885,9.0,70.34,0.1762,0.6948,0
ESP,2.0,1.0,1.0,6.0,6.0,4.0,0.7033,1.4693,0.876,3.0197,1.5502,1.8618,-0.808,1.5558,-0.2088,0.051,0.4784,10.0,88.7,1.9148,1.7779,0
ESP,2.0,1.0,1.0,2.0,5.0,3.0,-0.3931,0.6121,0.5415,1.7492,0.4248,1.7933,-1.0414,-0.8059,0.8664,-1.6741,-0.8337,4.0,70.34,1.0425,0.3848,0
ESP,2.0,1.0,2.0,1.0,6.0,6.0,-0.5829,2.2967,-0.6102,-0.7228,-0.3061,1.7327,-0.1219,-0.4242,-0.4295,0.5653,-0.5376,9.0,70.34,0.581,0.8663,0
ESP,1.0,1.0,1.0,1.0,6.0,4.0,-0.3968,0.2286,1.4858,1.9331,-0.0144,1.7296,-0.6698,-0.5635,0.8568,0.3025,0.5331,5.0,72.94,1.1955,0.4987,1
ESP,2.0,1.0,1.0,1.0,6.0,3.0,0.7086,0.2315,-0.1409,0.2045,-0.9359,0.3536,1.0989,-1.0693,-0.4835,0.4067,-1.2211,8.0,88.7,0.5104,1.1831,1
ESP,1.0,1.0,1.0,1.0,5.0,4.0,0.5894,-0.3261,-0.6889,-0.1475,-1.1501,1.8661,-0.7266,1.5558,-0.0646,0.429,0.2595,9.0,75.13,0.3256,0.8486,0
ESP,2.0,1.0,1.0,6.0,6.0,3.0,-0.432,0.5159,-0.8545,-0.912,-0.145,-0.7019,-0.5233,-0.1002,-0.73,0.544,0.0584,7.0,25.04,0.1334,-0.4324,0
ESP,2.0,1.0,1.0,2.0,3.0,2.0,-0.7213,-0.5677,-0.5466,0.2177,-0.16,-0.2904,0.0926,1.5558,-0.0961,-0.3794,-0.1032,9.0,58.77,-0.1229,0.3497,0
ESP,2.0,1.0,1.0,6.0,4.0,1.0,-0.4564,1.1314,3.7454,1.0773,-0.7752,-0.7574,-0.526,1.5558,-0.0252,-0.508,-0.4071,3.0,24.53,-0.1864,-1.5083,0
ESP,2.0,1.0,1.0,1.0,6.0,3.0,0.827,1.1314,1.2583,2.5202,0.9658,0.9614,-0.963,1.5558,2.0432,-2.249,0.8872,7.0,51.5,0.3878,0.1749,1
ESP,1.0,,,,,,,,,,,,,,,,,,,,,0
ESP,2.0,1.0,1.0,1.0,6.0,3.0,0.4475,0.2315,0.0898,0.1978,0.6831,1.9405,-0.6954,0.4357,-0.0462,-0.0394,-0.2887,8.0,71.39,0.3186,0.775,0
ESP,1.0,2.0,1.0,2.0,5.0,2.0,1.4272,0.5453,-0.9464,3.5083,1.5613,1.7998,-0.8553,1.5558,0.1102,1.2587,0.213,8.0,24.53,-1.2941,-0.7928,0
ESP,1.0,1.0,1.0,6.0,5.0,3.0,1.6233,1.4693,1.3432,1.1402,0.1764,1.7512,-2.4227,1.5558,-0.7293,0.8918,1.3099,3.0,25.95,0.2692,-1.2886,0
ESP,1.0,1.0,1.0,1.0,1.0,1.0,-1.922,-0.5572,-0.7357,-1.919,-0.3061,-2.676,-1.1829,0.1475,-0.1297,,-2.4289,3.0,29.73,-0.4895,-1.5385,0
ESP,1.0,2.0,3.0,,,,,,,,,,,,,,,8.0,,0.029,0.6167,0
ESP,1.0,1.0,1.0,1.0,6.0,4.0,1.7861,1.0491,-0.0695,0.5557,-3.5994,1.7459,1.1779,0.8211,-1.2257,2.6149,-0.326,8.0,25.26,-0.5529,-0.4651,0
ESP,2.0,,,,,,,,,,,,,,,,,,,,,0
ESP,1.0,1.0,1.0,5.0,6.0,6.0,-0.6778,-0.338,0.0531,0.0245,0.7798,1.7168,-2.3859,-1.0693,-0.0937,1.4533,1.0366,7.0,17.0,-0.8629,-1.0062,0
ESP,1.0,1.0,1.0,2.0,4.0,3.0,-0.2755,-0.6508,1.2015,0.1061,-0.145,0.5053,0.9297,1.5558,1.1369,0.1031,1.1531,9.0,30.9,0.4057,0.0474,0
ESP,2.0,3.0,1.0,4.0,5.0,2.0,-0.9499,-0.5902,0.0843,-0.3881,-0.3061,1.5622,-0.8539,-2.9095,-0.2675,2.6149,-1.0106,7.0,,-0.5411,-0.723,0
ESP,2.0,1.0,1.0,2.0,3.0,3.0,1.0763,0.3282,-0.144,0.0334,0.9658,-0.4995,1.1526,1.5558,0.0009,0.1932,0.1528,8.0,71.39,-0.2642,0.5282,0
ESP,1.0,1.0,1.0,6.0,6.0,3.0,1.4447,0.6428,0.6147,-0.9399,-0.3061,-1.3271,-0.0504,-0.1002,-0.1785,-0.5191,1.0054,7.0,64.44,-0.3639,0.1009,0
ESP,2.0,1.0,1.0,2.0,2.0,3.0,-1.1009,0.1436,-0.1502,-0.1056,-0.0144,-0.178,0.5807,-2.1346,-0.3791,1.4278,0.3545,8.0,72.94,-1.2191,0.153,0
ESP,2.0,1.0,2.0,5.0,5.0,4.0,-0.6026,0.7289,1.2105,3.0543,-3.5994,-0.8649,0.3521,-0.8059,-0.7735,0.5653,0.3156,9.0,23.57,0.7735,0.0647,0
ESP,2.0,1.0,2.0,1.0,4.0,3.0,1.0676,-0.6224,-0.3033,-1.2444,1.5502,-0.4749,1.8372,1.5558,-0.721,0.8251,0.9435,9.0,65.64,-0.9185,0.1425,0
ESP,1.0,,,,,,,,,,,,,,,,,,,,,0
ESP,2.0,1.0,2.0,5.0,5.0,,0.0981,-2.4054,,,,-0.2133,,,,,,7.0,29.73,-1.0345,-0.8385,0
ESP,1.0,1.0,1.0,1.0,6.0,3.0,0.1983,0.7639,0.2438,-0.372,0.5849,0.1094,0.6318,1.5558,0.0223,0.1031,-0.255,10.0,85.41,0.747,1.2211,0
ESP,1.0,1.0,1.0,1.0,6.0,4.0,1.8198,0.7979,0.9289,-0.3366,-0.3061,0.5053,1.6526,-0.8059,1.2942,-0.0394,-0.0781,7.0,70.34,0.2303,0.4639,0
ESP,2.0,4.0,4.0,5.0,4.0,2.0,0.6676,0.1999,-0.463,-0.8937,-0.16,-0.4701,0.7652,-0.1002,-0.3227,0.051,-0.7417,8.0,81.92,0.3207,0.9747,0
ESP,1.0,3.0,1.0,3.0,4.0,3.0,-0.4634,-1.0915,-0.1222,0.8096,0.6831,-0.4841,0.3494,-0.1002,-0.3378,1.0161,0.0297,5.0,72.94,0.2592,0.1022,1
ESP,2.0,2.0,1.0,4.0,4.0,5.0,0.3416,0.5639,-0.0176,0.9846,0.9658,-0.2775,-0.8589,1.5558,-0.3358,-2.3755,-0.6181,7.0,39.02,0.2545,-0.1172,0
ESP,2.0,1.0,1.0,6.0,6.0,4.0,2.8838,2.7562,-0.4149,2.2255,-0.7752,1.0447,-0.8516,1.5558,2.3556,2.6149,-0.0521,7.0,25.26,-0.5463,-0.7162,0
ESP,2.0,1.0,1.0,6.0,5.0,3.0,0.0281,-0.3128,-0.1279,-0.0851,0.7798,,0.6764,-0.1002,-0.2173,0.051,0.1719,9.0,51.5,0.0504,0.2859,0
ESP,1.0,1.0,1.0,6.0,6.0,6.0,1.4039,-0.7521,-0.3195,3.2952,0.8823,0.8857,1.1855,-1.3627,-0.9892,0.602,-0.0207,9.0,72.94,-0.014,0.6634,0
ESP,2.0,1.0,1.0,1.0,4.0,2.0,-1.4421,0.2364,-0.5374,-0.869,-0.3061,-0.1924,-1.5145,-2.9095,-0.0701,0.133,-2.0479,9.0,29.18,-0.8253,-0.5065,0
ESP,1.0,1.0,1.0,1.0,5.0,4.0,0.3739,0.7356,-0.534,0.1248,2.0294,0.9022,-0.1126,-0.8059,-1.3326,0.3729,-0.2337,9.0,31.08,0.381,0.0403,0
ESP,1.0,1.0,1.0,2.0,2.0,1.0,-0.9326,-0.4425,-0.5202,-0.884,-0.145,-0.7963,-0.9964,-0.1002,,1.0112,-1.2235,7.0,31.08,-0.4527,-0.5666,0
ESP,1.0,2.0,2.0,1.0,4.0,4.0,-0.5436,-0.2482,-0.8316,2.0645,2.0294,-0.6337,1.1182,1.5558,2.3074,-2.3755,0.5341,8.0,37.83,-0.0557,-0.0172,1
ESP,1.0,4.0,2.0,5.0,5.0,4.0,0.3593,2.7562,1.2394,-0.0417,-3.5994,1.6011,0.4277,1.5558,0.128,1.1287,1.8185,7.0,30.78,-0.3198,-0.516,0
ESP,1.0,1.0,1.0,1.0,6.0,3.0,0.8941,0.3142,1.0622,0.0535,-0.6331,0.0566,-0.0691,-0.5635,1.0899,-0.8811,-0.4831,8.0,31.15,0.2423,-0.0171,0
ESP,1.0,1.0,2.0,3.0,5.0,3.0,1.1853,1.0833,1.4768,1.6924,-3.5994,-0.6493,0.1003,-0.1002,-0.3697,0.6387,0.1713,3.0,21.82,-0.1045,-1.5248,0
ESP,2.0,1.0,2.0,2.0,5.0,3.0,-1.0348,2.1143,0.3769,-0.3417,-0.0144,-0.0577,0.7487,-0.3322,-0.5867,0.133,0.3821,5.0,35.34,-1.1664,-1.2116,0
ESP,2.0,2.0,2.0,6.0,6.0,3.0,0.0602,0.7289,0.2745,0.3048,0.7798,-0.6489,-0.3586,-0.3322,-0.0813,-0.5191,0.1466,10.0,75.54,0.9757,1.1317,0
ESP,2.0,4.0,4.0,3.0,3.0,3.0,-0.9143,2.4581,-0.7147,0.2918,-3.5994,-0.4932,-0.9727,-1.7015,-3.403,2.6109,-1.8155,8.0,33.76,-0.2038,-0.1568,0
ESP,2.0,1.0,1.0,2.0,6.0,2.0,1.1119,-2.4199,0.671,-0.8873,0.6737,0.1353,0.1548,1.5558,0.2389,-0.0575,1.1573,9.0,84.14,-0.5808,0.6348,0
ESP,2.0,1.0,1.0,6.0,6.0,3.0,-0.8403,-0.3261,0.303,-0.1769,0.7798,0.8698,0.7631,1.5558,0.2229,-0.2045,1.3762,8.0,68.7,-0.7866,0.2561,0
ESP,1.0,1.0,1.0,1.0,6.0,3.0,-0.187,2.7474,-0.0805,1.8022,0.8823,0.4458,-0.5028,-0.5635,-0.2626,-1.2788,0.0883,7.0,35.34,1.2729,0.2447,0
ESP,2.0,2.0,1.0,4.0,5.0,3.0,1.3806,0.7289,1.6738,0.5714,1.6841,0.6182,1.1571,1.5558,-0.73,0.1932,0.7829,9.0,31.08,-0.7943,-0.4575,0
ESP,1.0,1.0,1.0,6.0,6.0,5.0,-0.2302,-0.3397,3.3892,3.2487,0.7798,0.7278,-0.1254,1.5558,2.0101,-2.3558,2.8315,9.0,75.54,-0.6241,0.4541,1
ESP,2.0,2.0,1.0,1.0,4.0,4.0,0.1349,0.7639,0.1889,-0.008,0.362,,-0.521,0.8211,-0.2128,-0.0394,-0.0335,9.0,76.49,1.0236,1.1699,0
ESP,2.0,,,,,,,,,,,,,,,,,,,,,0
ESP,1.0,1.0,1.0,1.0,6.0,3.0,1.1915,0.3379,1.8169,-0.8057,-0.145,1.6835,-0.0522,-0.3322,-1.0204,-0.0394,-0.2919,8.0,43.33,-0.033,0.0963,0
ESP,1.0,2.0,1.0,1.0,6.0,2.0,0.5037,-0.7977,3.1637,0.6502,-0.6541,-0.7643,0.3847,-2.9095,0.1905,-1.2286,1.2226,5.0,24.53,0.4856,-0.716,0
ESP,1.0,,,,,,,,,,,,,,,,,,,,,0
ESP,2.0,1.0,2.0,3.0,6.0,2.0,1.256,2.7308,-0.0324,0.8344,0.7798,0.0342,-1.5907,1.5558,0.4844,-0.8811,-0.5853,8.0,88.7,1.0587,1.4153,0
ESP,1.0,,,4.0,4.0,3.0,-0.0171,0.7639,-0.4475,-1.1229,-0.145,-0.949,0.6868,-1.7015,-0.4958,,0.2999,7.0,21.13,-0.2047,-0.6495,0
ESP,1.0,2.0,2.0,1.0,5.0,5.0,-0.0334,-0.7824,0.5141,0.1997,-0.7393,-0.1418,-1.0127,-1.3627,-0.69,1.2918,0.6761,9.0,43.33,0.0309,0.1233,0
ESP,2.0,1.0,1.0,4.0,4.0,1.0,2.0498,2.7562,-0.0293,0.8382,2.0294,0.6046,-0.5532,1.5558,-0.9019,-0.7358,-0.3361,8.0,25.04,-1.3785,-0.8189,0
ESP,2.0,1.0,1.0,5.0,5.0,4.0,-0.5292,-0.6152,-0.3794,0.3247,1.5502,-0.0742,-0.3586,-0.5635,-0.5261,0.3025,-0.0861,10.0,39.02,-0.128,-0.0254,0
ESP,2.0,1.0,1.0,1.0,6.0,4.0,1.1296,-0.2636,0.8489,1.4815,1.4512,1.6371,-0.3586,-0.8059,1.2615,-0.638,0.6424,5.0,,0.4008,-0.4714,1
ESP,2.0,1.0,1.0,1.0,3.0,1.0,-0.279,2.2967,1.0139,0.1475,0.7798,0.8539,-1.8933,-0.1002,-0.2784,0.133,-0.5659,2.0,24.53,-0.3375,-2.0801,0
ESP,1.0,,,,,,,,,,,,,,,,,,,,,0
